"ID305B_1","ID305B_2","ID305B_3","DEPTH","STATION_ID","REGION","STATION_TYPE_1","STATION_TYPE_2","STATION_TYPE_3","STATION_LAT","STATION_LON","WATERSHED_ID","VAHU6","TEMP_VIO","TEMP_SAMP","TEMP_STAT","DO_VIO","DO_SAMP","DO_STAT","PH_VIO","PH_SAMP","PH_STAT","ECOLI_VIO","ECOLI_SAMP","ECOLI_STAT","ENTER_SAMP","ENTER_VIO","ENTER_STAT","WAT_MET_VIO","WAT_MET_STAT","WAT_TOX_VIO","WAT_TOX_STAT","SED_MET_VIO","SED_MET_STAT","SED_TOX_VIO","SED_TOX_STAT","FISH_MET_VIO","FISH_MET_STAT","FISH_TOX_VIO","FISH_TOX_STAT","BENTHIC_STAT","NUT_TP_VIO","NUT_TP_SAMP","NUT_TP_STAT","NUT_CHLA_VIO","NUT_CHLA_SAMP","NUT_CHLA_STAT","COMMENTS"
"VAW-N21R_MLC02A00","VAW-N21R_MLC01A00",,"S","9-MLC005.44","BRRO","A","B","TM","37.0546","-80.44016944","N21","NE56",0,12,"S",0,12,"S",0,12,"S",7,12,"Review",,,,,,,,,,"Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App",,,12,,,12,,"Not Analyzed by App"
"VAW-N29R_NEW01A02","VAW-N29R_NEW02A02","VAW-N35R_NEW01A00","S","9-NEW028.95","BRRO","TM",,,"37.38288889","-80.87833889","N29","NE85",0,7,"S",0,7,"S",0,7,"S",,,,,,,,,,,,,"Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App",,,0,,,0,,"Not Analyzed by App"
"VAW-N29R_NEW02A02","VAW-N29R_NEW03A02",,"S, D","9-NEW030.15","BRRO","TR","C","TM","37.37222222","-80.86194444","N29","NE83",0,37,"S",0,36,"S",0,37,"S",2,36,"S",6,3,"Review",,,,,,,"Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App",,,35,,,35,,"Not Analyzed by App"
"VAW-N29R_NEW02A02",,,"S","9-NEW034.99","BRRO","FP",,,"37.34806111","-80.80924444","N29","NE83",0,1,"S",0,1,"S",0,1,"S",0,1,"S",1,1,"Review",0,"S",0,"S",,,"Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Review",,1,,,1,,"Not Analyzed by App"
"VAW-N29R_NEW03A02",,,"S, D","9-NEW038.71","BRRO","TM",,,"37.34851945","-80.77525","N29","NE83",0,2,"S",0,2,"S",0,2,"S",,,,,,,,,,,,,"Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App",,,0,,,0,,"Not Analyzed by App"
"VAW-N24R_NEW01A00","VAW-N24R_NEW02A00","VAW-N24R_NEW03A00","S","9-NEW047.77","BRRO","TM",,,"37.33045","-80.67785","N24","NE74",0,1,"S",0,1,"S",0,1,"S",,,,,,,,,,,,,"Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App",,,0,,,0,,"Not Analyzed by App"
"VAW-N24R_NEW01A00","VAW-N24R_NEW02A00","VAW-N24R_NEW03A00","D, S","9-NEW050.70","BRRO","C","TM",,"37.37227778","-80.86155","N24","NE83",0,2,"S",0,2,"S",0,2,"S",,,,,,,,,,,,,"Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App",,,0,,,0,,"Not Analyzed by App"
"VAW-N22R_NEW01A00","VAW-N23R_NEW01A00","VAW-N24R_NEW03A00","S","9-NEW056.22","BRRO","A",,,"37.28972222","-80.61666667","N22","NE63",0,24,"S",0,24,"S",0,24,"S",1,24,"S",,,,,,,,,,"Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App",,,23,,,23,,"Not Analyzed by App"
"VAW-N23R_NEW01A00",,,"S","9-NEW058.93","BRRO","FPM",,"APROB","37.2565","-80.6116","N23","NE63",0,1,"S",0,1,"S",0,1,"S",0,1,"S",1,0,"S",0,"S",0,"S",,,"Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Review",,1,,,1,,"Not Analyzed by App"
"VAW-N22R_NEW01A00",,,"S","9-NEW063.06","BRRO","FPM","TM",,"37.20574444","-80.60581667","N22","NE62",0,5,"S",0,5,"S",0,5,"S",,,,,,,,,,,,,"Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App",,,0,,,0,,"Not Analyzed by App"
"VAW-N22R_NEW03A00","VAW-N22R_NEW04A00",,"S, B","9-NEW070.80","BRRO","FPM","TM",,"37.1945","-80.517","N22","NE59",0,4,"S",0,4,"S",0,4,"S",0,3,"S",3,0,"S",0,"S",0,"S",0,"S","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Review",,3,,,3,,"Not Analyzed by App"
"VAW-N22R_NEW05A00","VAW-N22R_NEW06A00",,"S","9-NEW075.53","BRRO","A","C","TM","37.16194445","-80.5525","N22","NE59",0,2,"S",0,2,"S",0,2,"S",,,,,,,,,,,,,"Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App",,,0,,,0,,"Not Analyzed by App"
"VAW-N22R_NEW05A00","VAW-N22R_NEW06A00","VAW-N18R_NEW01A00","D, S","9-NEW079.19","BRRO","C","TM",,"37.142","-80.543","N22","NE57",0,2,"S",0,2,"S",0,2,"S",,,,,,,,,,,,,"Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App",,,0,,,0,,"Not Analyzed by App"
"VAW-N18R_NEW01A00","VAW-N18R_NEW02A00",,"S","9-NEW081.72","BRRO","A","TR",,"37.13861111","-80.575","N18","NE57",0,45,"S",0,44,"S",0,45,"S",3,42,"S",,,,,,,,,,"Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App",,,41,,,41,,"Not Analyzed by App"
"VAW-N18R_NEW02A00",,,"S","9-NEW083.29","BRRO","FP",,,"37.12299167","-80.59590278","N18","NE57",0,1,"S",0,1,"S",0,1,"S",0,1,"S",1,0,"S",0,"S",0,"S",,,"Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Review",,1,,,1,,"Not Analyzed by App"
"VAW-N18R_NEW03A00","VAW-N18R_NEW04A00",,"S","9-NEW084.34","BRRO","TM",,,"37.1075","-80.59305555","N18","NE57",0,6,"S",0,6,"S",0,6,"S",,,,,,,,,,,,,"Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App",,,0,,,0,,"Not Analyzed by App"
"VAW-N18R_NEW03A00","VAW-N18R_NEW04A00",,"D","9-NEW085.94","BRRO","C","TM",,"37.08783333","-80.5795","N18","NE57",,,,,,,,,,,,,,,,,,,,,,"Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App",,,0,,,0,,"Not Analyzed by App"
"VAW-N16L_NEW01A02",,,"S, M, B","9-NEW087.14","BRRO","A","L","TR","37.07444444","-80.58805556","N16","NE47",0,1272,"S",529,1271,"Review",6,74,"S",0,39,"S",,,,,,0,"S",,,"Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App",,,78,,,78,,"Not Analyzed by App"
"VAW-N16L_NEW01A02",,,"D","9-NEW088.86","BRRO","C","TM",,"37.07466667","-80.58786111","N16","NE47",,,,,,,,,,,,,,,,,,,,,,"Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App",,,0,,,0,,"Not Analyzed by App"
"VAW-N16L_NEW01B14","VAW-N16L_NEW02A02",,"S, M, B","9-NEW092.66","BRRO","A","L","TR","37.06611111","-80.65638889","N16","NE47",0,1035,"S",318,1033,"Review",2,71,"S",0,38,"S",,,,,,0,"S",,,"Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App",,,76,,,76,,"Not Analyzed by App"
"VAW-N16L_NEW03A02","VAW-N16L_NEW05A02","VAW-N16L_NEW06A02","S, M, B","9-NEW098.32","BRRO","A","C","TR","37.0025","-80.68305556","N16","NE43",0,447,"S",21,444,"S",0,107,"S",1,74,"S",6,0,"S",,,0,"S",,,"Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App",,,111,,,111,,"Not Analyzed by App"
"VAW-N16R_NEW01A00","VAS-N08R_NEW01A02",,"S","9-NEW107.50","BRRO","FPM",,,"36.9366","-80.7462","N16","NE43",0,1,"S",0,1,"S",0,1,"S",0,1,"S",1,0,"S",0,"S",0,"S",,,"Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App",,,1,,,1,,"Not Analyzed by App"
"VAW-N16R_NEW01A00","VAS-N08R_NEW01A02",,"S","9-NEW107.51","BRRO","TR","PA","TM","36.93638889","-80.74611111","N16","NE43",0,44,"S",0,44,"S",1,44,"S",5,39,"Review",6,1,"Review",,,,,,,"Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App",,,39,,,39,,"Not Analyzed by App"
"VAW-N17L_PKC01A10",,,"S, M, B","9-PKC000.00","BRRO","A","L","TR","37.05","-80.67361111","N17","NE46",0,868,"S",248,866,"Review",1,70,"S",0,38,"S",,,,,,0,"S",,,"Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App",,,76,,,76,,"Not Analyzed by App"
"VAW-N17L_PKC01A10","VAW-N17L_PKC02A10",,"S, D","9-PKC004.65","BRRO","C","TR",,"37.04611111","-80.71638889","N17","NE46",0,13,"S",0,13,"S",0,13,"S",0,12,"S",,,,,,,,,,"Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App",,,12,,,12,,"Not Analyzed by App"
"VAW-N17R_PKC01A00","VAW-N17R_PKC02A00",,"S","9-PKC007.80","BRRO","B","TM",,"37.04166667","-80.74166667","N17","NE46",0,28,"S",0,27,"S",0,28,"S",11,25,"Review",7,5,"Review",0,"S",0,"S",,,"Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Review",,25,,,25,,"Not Analyzed by App"
"VAW-N17R_PKC01A00","VAW-N17R_PKC02A00",,"D, S","9-PKC007.82","BRRO","C","TM",,"37.04166667","-80.74166667","N17","NE46",0,4,"S",0,4,"S",0,4,"S",,,,,,,,,,,,,"Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App",,,0,,,0,,"Not Analyzed by App"
"VAW-N17R_PKC01A00","VAW-N17R_PKC02A00","VAW-N17R_PKC03A00","S","9-PKC009.29","BRRO","A","B","TM","37.04388889","-80.76472222","N17","NE46",0,2,"S",0,2,"S",0,2,"S",,,,,,,,,,,,,"Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Review",,0,,,0,,"Not Analyzed by App"
"VAW-N17R_PKC03A00",,,"S","9-PKC009.53","BRRO","TM",,,"37.04651111","-80.76747778","N17","NE46",0,2,"S",0,2,"S",0,2,"S",,,,,,,,,,,,,"Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App",,,0,,,0,,"Not Analyzed by App"
"VAW-N17R_PKC03A00",,,"S","9-PKC010.19","BRRO","TM",,,"37.04694445","-80.78027778","N17","NE46",0,4,"S",0,4,"S",0,4,"S",,,,,,,,,,,,,"Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App",,,0,,,0,,"Not Analyzed by App"
"VAW-N17R_PKC03A00","VAW-N17R_PKC03A06","VAW-N17R_PKC04A00","S","9-PKC011.11","BRRO","A","B","TM","37.04583333","-80.79277778","N17","NE44",0,19,"S",0,19,"S",0,19,"S",2,11,"Review",,,,,,,,,,"Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Review",,12,,,12,,"Not Analyzed by App"
"VAW-N17R_PKC04A00",,,"S","9-PKC011.70","BRRO","TM",,,"37.04372222","-80.79805556","N17","NE44",0,1,"S",0,1,"S",0,1,"S",,,,,,,,,,,,,"Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App",,,0,,,0,,"Not Analyzed by App"
"VAW-N17R_PKC05A06",,,"S, M, B","9-PKC016.91","BRRO",,,,"37.04104722","-80.86075278","N17","NE44",0,183,"S",57,183,"Review",0,26,"S",0,13,"S",,,,,,0,"S",,,"Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App",,,26,,,26,,"Not Analyzed by App"
"VAW-N17R_PLK01A04",,,"S","9-PLK000.79","BRRO","FPM",,,"37.0515","-80.8103","N17","NE45",0,2,"S",0,2,"S",0,2,"S",0,1,"S",1,0,"S",0,"S",0,"S",,,"Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Review",,2,,,2,,"Not Analyzed by App"
"VAW-N17R_PLK01A04",,,"S","9-PLK001.39","BRRO","PA",,,"37.0546","-80.81908056","N17","NE45",0,12,"S",0,12,"S",0,12,"S",0,12,"S",,,,,,,,,,"Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App",,,12,,,12,,"Not Analyzed by App"
"VAW-N18R_PLM01A00","VAW-N18R_PLM02A02",,"S","9-PLM000.60","BRRO","A",,,"37.13166667","-80.51944444","N18","NE57",0,12,"S",0,12,"S",0,12,"S",3,12,"Review",,,,,,,,,,"Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App",,,12,,,12,,"Not Analyzed by App"
"VAW-N22R_PTY01A00","VAW-N22R_PTY02A00",,"S","9-PTY001.72","BRRO","A","B",,"37.25119444","-80.52461111","N22","NE60",0,2,"S",0,2,"S",0,2,"S",,,,,,,,,,,,,"Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App",,,2,,,2,,"Not Analyzed by App"
"VAW-N34R_RHC01A00",,,"S","9-RHC000.08","BRRO","A","TM",,"37.38333333","-80.82333333","N34","NE82",0,27,"S",0,27,"S",0,27,"S",10,24,"Review",,,,,,,,,,"Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App",,,24,,,24,,"Not Analyzed by App"
"VAW-N34R_RHC02A00",,,"S","9-RHC002.85","BRRO","FPM",,,"37.4008","-80.807","N34","NE82",0,2,"S",0,2,"S",0,2,"S",0,1,"S",1,0,"S",0,"S",0,"S",,,"Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Review",,2,,,2,,"Not Analyzed by App"
"VAW-N25R_SGG01A14",,,"S","9-SGG000.07","BRRO","TM",,,"37.26711944","-80.71356111","N25","NE73",0,2,"S",0,2,"S",0,2,"S",,,,,,,,,,,,,"Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App",,,0,,,0,,"Not Analyzed by App"
"VAW-N25R_SGG01A14",,,"S","9-SGG000.52","BRRO","TM",,,"37.26623889","-80.72018889","N25","NE73",0,2,"S",0,2,"S",0,2,"S",,,,,,,,,,,,,"Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App",,,0,,,0,,"Not Analyzed by App"
"VAW-N22R_SLT01A08",,,"S","9-SLT000.50","BRRO","A","B",,"37.17916667","-80.49805556","N22","NE59",0,2,"S",0,2,"S",0,2,"S",,,,,,,,,,,,,"Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Review",,0,,,0,,"Not Analyzed by App"
"VAW-N22R_SLT01A08",,,"S","9-SLT004.49","BRRO","B","TM",,"37.17818889","-80.43478889","N22","NE59",0,4,"S",0,4,"S",0,4,"S",,,,,,,,,,,,,"Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Review",,0,,,0,,"Not Analyzed by App"
"VAW-N28R_SNC01A00","VAW-N28R_SNC02A00","VAW-N28R_SNC03A00","S","9-SNC000.20","BRRO","A","B","C","37.35203889","-80.69553056","N28","NE75",0,11,"S",0,11,"S",0,11,"S",1,11,"S",,,,,,,,,,"Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App",,,11,,,11,,"Not Analyzed by App"
"VAW-N28R_SNC02A00",,,"S","9-SNC002.58","BRRO","TM",,,"37.37455","-80.67128611","N28","NE75",0,1,"S",0,1,"S",0,1,"S",,,,,,,,,,,,,"Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App",,,0,,,0,,"Not Analyzed by App"
"VAW-N28R_SNC03A00","VAW-N28R_SNC04A00",,"S","9-SNC002.88","BRRO","B","TM",,"37.37805556","-80.66805556","N28","NE75",0,4,"S",0,4,"S",0,4,"S",,,,,,,,,,,,,"Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Review",,0,,,0,,"Not Analyzed by App"
"VAW-N23R_SNK01B10",,,"S","9-SNK005.38","BRRO","A",,,"37.30111111","-80.55805556","N23","NE65",0,11,"S",0,11,"S",0,11,"S",2,11,"Review",,,,,,,,,,"Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App",,,11,,,11,,"Not Analyzed by App"
"VAW-N23R_SNK02A00",,,"S","9-SNK012.06","BRRO","A","B",,"37.30388889","-80.48694445","N23","NE64",0,12,"S",0,12,"S",0,12,"S",1,12,"S",,,,,,,,,,"Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App",,,12,,,12,,"Not Analyzed by App"
"VAW-N22R_STE03A00",,,"S","9-STE002.41","BRRO","A","B","TR","37.18388889","-80.50111111","N22","NE59",0,42,"S",0,42,"S",0,42,"S",11,36,"Review",6,4,"Review",,,,,,,"Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Review",,35,,,35,,"Not Analyzed by App"
"VAW-N22R_STE04A00",,,"S","9-STE007.29","BRRO","A","B","TM","37.19944444","-80.45","N22","NE59",0,6,"S",0,6,"S",0,6,"S",,,,,,,,,,,,,"Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App",,,0,,,0,,"Not Analyzed by App"
"VAW-N17R_TCK01A00",,,"S","9-TCK000.50","BRRO","A",,,"37.05222222","-80.78861111","N17","NE45",0,2,"S",0,2,"S",0,2,"S",,,,,,,,,,,,,"Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App",,,0,,,0,,"Not Analyzed by App"
"VAW-N22R_TOM03A08",,,"S","9-TOM011.49","BRRO","B","A",,"37.242625","-80.459175","N22","NE60",0,2,"S",0,2,"S",0,2,"S",,,,,,,,,,,,,"Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Review",,0,,,0,,"Not Analyzed by App"
"VAW-N22R_TOM03A08",,,"S","9-TOM012.78","BRRO","A",,,"37.25788611","-80.44205278","N22","NE60",0,12,"S",0,12,"S",0,12,"S",3,12,"Review",,,,,,,,,,"Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App",,,12,,,12,,"Not Analyzed by App"
"VAW-N17R_VLY01A16",,,"S","9-VLY000.64","BRRO","TM",,,"37.04060278","-80.78612222","N17","NE46",0,2,"S",0,2,"S",0,2,"S",,,,,,,,,,,,,"Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App",,,0,,,0,,"Not Analyzed by App"
"VAW-N32R_WFC01A00","VAW-N32R_WFC02A00",,"S","9-WFC000.20","BRRO","A","TR",,"37.328525","-80.81596667","N32","NE81",0,53,"S",0,52,"S",0,53,"S",5,48,"S",6,2,"Review",,,,,,,"Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App",,,47,,,47,,"Not Analyzed by App"
"VAW-N32R_WFC01A00","VAW-N32R_WFC02A00",,"D, S","9-WFC003.69","BRRO","C","TM",,"37.30583333","-80.84972222","N32","NE81",0,3,"S",0,3,"S",0,3,"S",,,,,,,,,,,,,"Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App",,,0,,,0,,"Not Analyzed by App"
"VAW-N32R_WFC02A00","VAW-N32R_WFC03A00",,"S","9-WFC005.61","BRRO","A",,,"37.29704167","-80.87740833","N32","NE81",0,37,"S",0,37,"S",0,37,"S",4,35,"Review",,,,,,,,,,"Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App",,,36,,,36,,"Not Analyzed by App"
"VAW-N32R_WFC03A00",,,"S","9-WFC010.66","BRRO","B","FPM","TM","37.27888056","-80.92542222","N32","NE81",0,3,"S",0,3,"S",0,3,"S",,,,,,,,,,,,,"Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Review",,2,,,2,,"Not Analyzed by App"
"VAW-N32R_WFC03A00",,,"S","9-WFC011.05","BRRO","A",,,"37.26891111","-80.95332778","N32","NE81",0,37,"S",0,37,"S",0,37,"S",2,36,"S",,,,,,,,,,"Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App",,,36,,,36,,"Not Analyzed by App"
"VAW-N25R_WLK01A00","VAW-N25R_WLK02A00","VAW-N25R_WLK03A00","S","9-WLK004.34","BRRO","A","TM","TR","37.29666667","-80.70666667","N25","NE73",0,43,"S",0,42,"S",0,43,"S",1,36,"S",6,2,"Review",,,,,,,"Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Review",,37,,,37,,"Not Analyzed by App"
"VAW-N25R_WLK01A00","VAW-N25R_WLK02A00",,"D, S","9-WLK008.22","BRRO","A","TM, C, FT","SS","37.2693","-80.70873333","N25","NE73",0,2,"S",0,2,"S",0,2,"S",,,,,,,,,,,,,"Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App",,,0,,,0,,"Not Analyzed by App"
"VAW-N25R_WLK02A00",,,"S","9-WLK016.78","BRRO","FPM",,,"37.2093","-80.7374","N25","NE73",0,2,"S",0,2,"S",0,2,"S",0,1,"S",1,0,"S",0,"S",0,"S",,,"Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App",,,2,,,2,,"Not Analyzed by App"
"VAW-N25R_WLK03A00",,,"S","9-WLK030.56","BRRO","A",,,"37.18514167","-80.82587222","N25","NE71",0,12,"S",0,12,"S",0,12,"S",1,12,"S",,,,,,,,,,"Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App",,,12,,,12,,"Not Analyzed by App"
"VAW-N25R_WLK03A00",,,"S, B","9-WLK033.29","BRRO","FPM",,,"37.1627","-80.8549","N25","NE71",0,4,"S",0,4,"S",0,4,"S",0,1,"S",1,1,"Review",0,"S",0,"S",0,"S","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Review",,2,,,2,,"Not Analyzed by App"
"VAS-N25R_WLK04A00","VAW-N25R_WLK03A00",,"S","9-WLK033.90","BRRO","A",,,"37.16277778","-80.85972222","N25","NE71",0,22,"S",0,22,"S",0,22,"S",2,21,"S",,,,,,,,,,"Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App",,,10,,,10,,"Not Analyzed by App"
"VAW-N17R_XAG01A02",,,"S","9-XAG000.01","BRRO","TM",,,"37.04676389","-80.76717222","N17","NE46",0,2,"S",0,2,"S",0,2,"S",,,,,,,,,,,,,"Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App",,,0,,,0,,"Not Analyzed by App"
"VAW-N22R_XEH01A08",,,"S","9-XEH000.01","BRRO","TM","B",,"37.17788056","-80.43546111","N22","NE59",0,4,"S",0,4,"S",0,4,"S",,,,,,,,,,,,,"Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Review",,0,,,0,,"Not Analyzed by App"
"VAW-N20R_XEM01A08",,,"S","9-XEM000.30","BRRO","A","B",,"36.89266944","-80.306","N20","NE51",0,3,"S",0,3,"S",0,3,"S",,,,,,,,,,,,,"Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Review",,0,,,0,,"Not Analyzed by App"
"VAW-N20R_XEM01A08",,,"S","9-XEM000.36","BRRO",,,,"36.893578","-80.306119","N20","NE51",0,1,"S",0,1,"S",0,1,"S",,,,,,,,,,,,,"Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Review",,0,,,0,,"Not Analyzed by App"
"VAW-N17R_XFQ01A16",,,"S","9-XFQ000.77","BRRO","TM",,,"37.03731944","-80.77553333","N17","NE46",0,2,"S",0,2,"S",0,2,"S",,,,,,,,,,,,,"Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App",,,0,,,0,,"Not Analyzed by App"
